9	20
7	13
7	16
2	29
10	23
3	24
11	13
1	20
1	24
7	12
10	14
2	12
6	16
12	25
8	15
7	16
2	18
10	11
8	27
1	11
4	24
6	12
1	21
5	27
12	27
1	12
7	20
7	26
3	16
8	10
4	17
12	30
8	10
7	20
7	30
1	29
5	14
4	22
3	19
1	21
5	30
10	17
1	15
9	14
4	20
6	10
11	23
6	23
7	15
3	10
6	18
7	18
11	30
8	13
3	11
8	24
10	26
7	21
1	21
12	30
2	24
5	13
9	20
8	14
12	25
12	11
6	23
9	27
6	20
9	23
11	14
1	13
3	11
6	17
2	23
3	10
7	18
6	11
9	19
2	28
11	29
9	26
6	23
7	17
11	14
12	17
7	14
2	11
3	17
12	21
8	30
2	19
9	27
7	18
1	24
9	17
8	18
1	26
2	16
4	30
11	29
5	17
11	17
1	19
12	20
10	23
11	23
12	14
7	23
10	28
3	20
9	30
11	25
8	12
1	22
10	23
11	28
10	29
6	13
12	11
2	20
10	30
3	22
8	16
3	15
3	24
7	25
11	12
3	10
6	22
9	20
8	12
7	12
1	19
11	20
3	24
12	18
12	14
6	15
10	21
9	22
6	24
10	17
5	30
4	21
5	17
9	20
10	25
10	11
10	25
11	10
3	15
10	21
1	25
4	22
1	29
9	24
10	15
7	26
10	29
9	20
9	10
8	20
7	22
2	29
5	27
8	24
11	12
6	28
5	30
8	22
7	29
10	25
1	28
7	20
3	26
3	23
4	16
6	20
1	14
7	17
2	30
3	21
7	30
1	18
2	16
6	26
3	14
3	27
12	27
2	24
3	30
2	10
4	21
12	29
8	15
5	11
10	22
4	15
11	20
