7	23
9	24
9	29
10	22
2	20
7	20
7	20
3	12
6	28
8	27
4	16
8	30
4	30
10	24
5	18
9	11
6	29
1	16
8	30
12	19
8	25
7	22
6	15
9	28
5	16
2	19
10	20
7	10
2	25
10	12
10	24
5	29
8	11
11	29
9	28
12	21
9	28
11	11
5	24
11	13
7	15
7	12
11	21
4	17
7	28
2	20
1	22
5	14
3	21
8	29
9	28
9	29
9	21
12	12
11	12
3	12
4	13
8	27
11	20
10	19
10	30
1	24
1	11
2	24
1	13
4	23
5	24
11	13
2	19
11	21
10	16
5	16
11	28
11	25
2	30
10	21
6	23
6	18
10	20
7	24
5	29
12	12
8	21
12	20
6	18
2	29
11	17
9	30
4	19
3	28
9	17
3	20
11	20
7	12
4	13
12	18
4	13
10	16
8	22
6	17
11	15
12	12
4	30
8	19
12	23
4	25
3	20
4	30
2	28
11	20
8	23
11	19
10	10
1	23
2	22
6	22
10	23
11	10
8	25
10	16
8	30
3	15
3	13
3	20
10	22
3	30
7	10
10	26
5	22
4	25
1	11
5	17
5	26
2	18
2	18
3	24
12	16
2	26
1	17
11	15
1	25
8	23
9	27
11	22
5	24
5	18
12	25
4	20
5	14
4	24
10	15
3	20
4	25
11	18
5	14
1	13
1	30
8	30
5	10
12	25
4	26
1	26
8	17
8	12
5	29
1	23
10	17
9	18
6	14
10	21
9	15
1	13
12	13
10	20
11	22
5	13
12	14
1	26
6	10
7	27
4	14
7	17
10	13
2	12
9	15
3	15
8	27
9	29
6	11
7	22
11	21
12	27
2	25
3	22
10	10
9	11
3	22
4	15
2	17
7	20
