2	25
12	26
3	27
8	15
12	11
3	24
9	13
6	21
9	12
3	24
6	28
6	27
9	20
8	11
12	14
3	25
12	21
2	10
4	21
5	25
3	26
3	27
6	25
11	12
8	12
12	15
8	20
6	23
5	12
7	27
12	26
10	10
1	14
9	29
1	17
3	30
7	10
5	28
6	17
7	23
11	10
5	27
12	18
3	15
11	12
11	17
10	10
10	14
5	21
1	23
2	30
3	14
1	26
2	25
7	20
2	18
5	15
7	11
8	29
9	10
12	30
4	23
4	30
6	17
7	29
1	13
12	22
11	17
12	28
12	26
3	28
9	15
7	20
4	13
11	17
3	15
2	30
10	18
1	19
9	28
10	27
3	24
1	20
12	19
10	12
3	29
3	15
6	23
9	18
5	11
2	27
11	21
11	15
4	28
9	22
5	19
7	30
5	17
11	20
7	13
12	11
4	24
7	28
8	10
10	20
3	20
3	10
10	26
2	16
8	24
9	26
6	17
6	22
7	20
5	25
3	22
8	27
9	21
3	21
2	19
8	20
11	13
1	29
1	22
9	27
8	29
11	27
2	27
10	30
10	27
6	19
12	25
8	22
11	27
2	19
5	17
1	11
6	23
3	28
7	19
5	10
12	19
6	21
2	22
12	27
3	11
10	16
12	18
10	14
1	23
2	18
5	12
2	25
7	28
10	25
7	17
12	30
1	28
1	28
3	27
10	21
4	12
10	16
10	29
11	25
12	19
8	27
6	19
5	28
12	17
5	20
11	18
11	13
2	28
9	11
5	19
5	10
3	28
10	23
10	16
3	20
7	15
9	16
7	19
10	28
5	24
11	14
2	22
11	24
9	10
5	25
9	21
2	19
1	11
5	13
2	27
8	15
11	15
8	23
11	30
