5	13
10	22
7	19
7	17
4	17
3	24
1	15
7	18
12	21
10	14
12	18
1	15
3	15
2	12
11	23
11	10
12	20
9	10
9	23
3	14
8	22
8	30
6	10
1	14
2	24
11	23
8	21
8	19
3	22
1	22
7	16
10	18
11	21
11	26
12	24
5	17
10	25
8	28
11	26
7	17
6	24
8	27
8	23
7	21
1	11
2	30
8	20
6	22
10	17
3	19
5	15
6	18
11	24
4	28
11	27
11	12
9	26
6	11
7	12
6	29
8	15
5	21
7	19
5	16
12	15
11	15
6	21
6	21
8	11
10	26
2	19
11	15
6	25
11	24
8	10
1	10
11	26
12	17
8	17
4	15
2	19
3	19
7	22
1	12
3	10
7	19
1	17
5	17
9	26
4	13
5	28
8	23
9	25
12	19
12	14
10	13
10	24
8	13
8	16
7	25
10	28
7	24
8	10
11	24
4	21
2	14
3	19
9	14
8	28
3	21
8	15
12	12
3	23
9	12
11	23
9	24
4	16
3	14
1	19
6	12
8	10
9	24
10	29
6	20
10	10
2	12
11	24
5	20
2	23
5	14
6	17
7	12
1	16
1	11
4	29
7	13
9	23
4	17
3	14
1	24
9	22
1	27
8	17
6	21
10	17
9	13
6	30
8	10
4	15
12	10
4	10
11	13
11	16
10	21
1	20
5	25
4	27
9	25
3	23
5	30
11	15
10	17
8	26
8	26
4	26
8	23
6	24
8	16
7	12
3	27
12	14
10	14
5	27
5	10
10	27
1	29
3	25
9	30
2	18
4	14
3	28
8	29
7	24
12	26
6	28
3	25
8	26
4	30
5	25
3	10
2	20
2	29
6	29
7	22
10	29
6	19
2	14
9	28
3	19
1	29
