1	23
5	18
10	13
5	12
8	25
9	21
12	20
12	13
2	18
7	22
6	16
2	12
8	12
3	26
6	17
11	18
12	15
10	16
6	19
6	22
2	11
4	25
5	14
9	20
9	25
5	28
12	21
8	11
5	16
7	10
2	10
11	15
8	10
3	17
6	25
12	10
6	27
6	28
11	17
9	19
11	28
11	23
11	14
12	28
10	11
9	21
4	21
4	28
1	24
6	13
7	28
2	22
5	16
11	25
8	14
11	23
12	14
1	30
8	20
10	29
4	13
3	19
8	18
2	14
4	24
1	22
3	15
3	30
8	27
12	24
1	27
12	29
4	16
9	29
6	11
12	15
7	21
11	15
6	27
3	14
4	23
12	17
4	28
10	28
6	19
11	25
12	29
4	25
10	17
11	14
4	23
12	24
11	20
8	22
10	23
1	27
6	15
2	17
2	24
11	22
6	28
10	25
12	24
9	11
10	18
5	19
7	26
5	13
3	27
10	15
2	23
10	12
11	10
8	18
10	21
1	20
2	17
7	29
9	21
11	29
9	30
6	24
12	11
5	20
9	22
8	28
10	17
6	21
7	16
1	19
5	15
12	18
8	16
1	15
7	24
3	17
8	14
6	27
8	26
12	18
7	28
7	20
1	18
8	15
5	26
12	19
9	25
11	30
8	28
12	26
4	27
7	10
10	17
7	28
4	23
9	20
8	16
10	16
7	11
10	18
4	17
12	17
8	20
1	29
7	30
4	18
8	17
6	11
12	18
11	26
11	29
5	20
2	25
9	16
5	15
9	18
5	26
1	26
7	30
7	21
4	29
10	28
9	12
6	12
11	22
6	11
2	25
10	13
4	14
5	21
12	22
6	11
2	12
10	25
12	17
2	30
12	22
12	13
1	13
2	16
