11	25
1	11
12	23
10	25
1	27
1	22
4	27
4	19
6	12
10	15
3	18
2	29
6	23
1	25
7	15
7	15
4	12
5	16
5	20
7	10
1	21
12	13
3	14
3	11
9	25
3	15
8	25
4	21
6	18
7	11
9	29
2	24
3	26
12	10
10	18
4	30
10	29
5	14
5	12
12	29
11	17
4	18
9	21
2	28
3	19
2	22
8	26
7	17
8	30
9	12
5	10
9	20
4	24
6	11
5	26
12	20
8	20
11	14
5	17
6	24
4	28
2	21
1	28
2	29
12	12
12	30
3	18
11	28
12	27
5	23
7	14
12	23
5	30
1	23
11	22
9	27
8	18
11	22
9	26
9	13
11	11
10	27
7	15
3	19
3	18
11	25
12	19
5	15
2	29
8	21
8	12
7	29
10	25
5	14
8	19
5	14
5	28
10	17
11	26
6	15
9	20
2	11
5	27
3	22
1	24
8	22
7	27
4	18
2	24
4	24
2	17
5	28
4	29
4	11
4	17
8	15
1	20
1	12
2	13
4	18
12	21
2	13
1	16
7	15
9	22
6	23
6	17
9	29
10	12
2	12
1	27
10	12
6	30
10	21
7	20
9	10
12	20
12	16
2	10
11	19
8	13
6	18
12	25
12	25
3	14
3	21
2	25
6	11
4	15
4	21
4	22
8	20
11	20
7	23
11	25
1	30
12	16
5	21
5	17
8	28
7	10
11	11
6	11
11	26
10	28
6	12
3	23
8	30
6	27
7	10
1	18
7	13
9	19
4	17
7	22
10	25
1	29
1	24
5	12
11	28
7	23
3	22
9	15
12	23
9	16
10	12
11	24
7	13
10	15
1	23
8	24
11	15
9	17
7	21
12	10
7	11
4	15
8	24
5	22
11	23
