10	21
3	17
4	14
12	15
7	18
7	29
4	13
7	10
8	28
11	19
4	17
10	20
4	22
9	15
1	27
5	17
1	28
7	27
11	12
3	17
9	21
11	14
4	23
8	13
11	28
3	13
9	10
4	30
10	11
6	28
9	13
5	26
7	20
7	16
9	16
8	23
9	14
12	20
8	28
4	18
7	12
9	20
9	23
6	25
12	18
3	18
1	24
12	18
8	22
10	23
9	22
8	27
9	23
5	10
11	21
3	24
3	28
9	17
2	21
9	10
7	14
9	29
4	16
12	25
2	15
4	24
12	17
2	26
4	12
7	12
6	15
11	29
1	17
2	13
2	20
3	28
2	21
4	25
1	24
8	27
12	12
10	20
5	18
12	10
12	11
4	21
9	17
1	10
10	22
6	26
10	21
1	12
8	30
9	17
6	12
7	18
7	27
5	12
6	10
5	25
4	24
11	22
3	24
2	14
10	25
1	25
2	23
8	30
6	15
9	27
1	15
7	20
11	10
2	27
11	23
10	12
7	26
7	26
11	21
2	11
8	11
4	18
6	20
1	14
3	16
7	21
6	18
9	22
4	20
9	14
11	14
5	26
9	24
7	19
9	29
1	27
9	20
12	22
1	23
6	12
12	11
6	16
12	28
8	21
10	12
2	10
10	10
12	30
1	26
9	20
5	30
10	30
4	23
11	10
3	15
2	15
2	19
6	26
3	29
5	13
12	21
11	23
6	23
10	22
6	17
7	30
1	19
5	21
1	27
12	11
1	25
1	26
10	26
2	23
4	20
8	27
5	26
2	26
9	19
10	30
2	15
11	19
9	22
8	25
2	20
4	25
3	16
12	29
5	11
9	12
7	26
10	29
6	27
4	28
1	17
12	16
5	21
12	16
3	16
10	18
