2	21
5	29
5	25
9	10
11	16
8	19
6	26
3	26
7	21
12	11
1	29
8	27
8	16
1	12
6	16
5	10
7	18
4	13
8	13
9	11
1	12
9	20
6	15
5	29
11	20
9	26
3	13
6	29
2	17
1	13
1	23
6	20
10	28
1	24
7	22
11	26
6	30
6	29
5	26
12	10
3	19
1	26
8	27
4	19
7	18
6	21
1	22
9	25
9	12
7	29
4	11
1	20
11	10
7	16
12	23
11	10
6	17
12	10
4	15
7	13
7	20
5	17
12	22
8	11
5	11
1	12
1	10
6	27
7	21
6	11
7	28
11	11
12	29
3	15
8	13
4	29
2	23
1	21
3	27
7	28
9	28
1	25
2	16
10	17
4	15
3	22
4	12
4	16
1	26
8	22
4	19
9	13
7	25
3	20
8	20
7	15
2	14
12	17
1	25
8	17
8	14
3	28
8	24
1	20
8	29
10	22
5	13
9	15
2	14
12	18
7	19
2	20
8	18
11	30
11	10
5	11
9	15
5	26
6	15
5	18
6	12
7	15
2	20
1	27
12	19
2	16
2	24
8	20
9	11
5	28
3	20
10	11
9	26
6	28
11	13
11	17
7	12
11	20
2	29
11	18
3	18
3	29
11	18
10	22
12	21
1	30
3	23
11	18
5	19
11	28
5	20
1	19
12	29
1	12
12	14
4	30
10	28
12	28
1	23
11	14
8	16
9	30
5	14
8	18
8	10
7	12
4	12
3	14
10	14
4	24
12	20
4	23
10	26
1	25
7	26
6	21
5	17
12	24
9	10
1	30
10	11
6	30
1	29
4	27
9	27
12	21
9	24
4	25
2	23
1	17
3	17
6	29
2	11
5	14
5	19
3	30
9	21
12	18
11	12
8	19
