8	21
2	22
6	26
10	16
10	20
3	13
1	18
8	11
10	17
6	21
6	17
6	10
2	17
12	16
7	18
7	26
10	10
9	13
4	10
9	18
11	16
5	25
11	11
4	15
6	19
2	11
10	17
2	26
3	18
8	21
1	27
1	21
8	16
7	20
1	19
1	19
6	28
1	18
5	12
5	22
12	24
2	30
2	14
12	24
7	15
7	23
9	13
1	14
11	22
10	30
9	28
1	15
7	27
3	25
3	18
3	12
7	21
3	13
3	14
8	30
7	20
8	25
7	26
10	10
10	12
7	27
8	18
12	21
2	16
1	16
2	10
10	11
1	12
4	29
9	14
10	19
2	11
8	14
9	23
2	14
3	25
5	18
4	15
5	27
10	29
2	20
12	29
12	19
11	13
10	28
8	24
8	23
5	20
6	29
7	17
9	22
8	11
7	11
5	17
9	24
10	18
4	13
8	22
11	14
9	27
2	13
1	28
12	18
8	23
7	25
6	30
1	30
2	29
6	11
9	25
7	17
2	11
1	10
8	24
3	23
11	30
12	18
7	22
2	25
3	28
7	15
3	14
4	15
5	22
3	19
9	17
2	19
6	15
2	17
10	13
4	12
6	20
7	30
1	10
3	24
12	30
10	11
6	30
6	28
7	19
10	23
7	14
7	15
4	22
8	16
9	14
2	17
4	27
12	15
6	27
7	24
1	11
2	26
4	29
12	14
12	12
6	18
1	26
2	14
5	10
7	17
12	29
3	26
12	14
11	21
4	19
2	23
4	25
9	18
4	28
1	14
8	11
3	18
9	28
2	14
11	28
2	12
10	10
5	24
4	11
11	10
1	29
7	10
6	22
2	29
10	11
1	30
6	30
5	30
4	14
9	30
6	25
10	13
8	20
7	11
