8	16
11	23
8	18
6	10
7	19
8	22
2	24
9	29
8	23
2	25
1	28
5	20
11	19
3	13
5	13
7	20
6	19
11	20
12	23
8	18
9	18
6	21
9	30
1	28
5	13
12	24
7	14
9	18
6	13
2	17
6	26
9	13
3	14
10	14
11	10
4	14
3	15
6	25
8	29
7	24
6	21
11	22
3	28
12	19
11	10
12	12
9	19
4	12
9	27
8	17
8	17
8	10
10	26
10	26
7	15
6	22
5	14
7	29
1	28
9	29
10	27
12	12
11	23
6	16
3	16
7	11
6	25
10	19
3	16
1	15
11	11
3	13
1	29
10	30
12	23
6	11
3	11
1	21
7	20
1	30
7	10
3	27
4	19
10	30
6	18
5	25
1	26
4	22
2	11
7	28
2	28
10	27
10	14
3	19
6	13
8	24
5	17
6	18
5	15
4	19
11	13
12	12
4	16
11	23
9	10
4	14
6	19
3	12
12	24
10	13
6	17
10	19
2	22
12	12
5	13
11	24
5	15
8	25
4	15
4	29
11	27
6	26
7	28
8	24
2	22
1	13
11	11
3	11
5	16
4	10
9	22
11	27
12	15
11	10
11	29
2	23
6	12
2	10
3	26
11	18
5	28
9	21
2	26
9	27
12	19
7	26
12	30
8	11
12	11
7	25
10	30
7	18
11	27
4	20
5	29
2	17
1	23
12	21
6	27
7	21
3	25
9	26
1	25
3	17
3	11
1	19
9	28
1	13
6	10
12	10
7	23
3	26
4	20
7	13
3	27
7	20
4	20
1	24
7	16
2	14
2	15
5	16
12	20
7	19
11	25
9	29
10	10
3	15
11	12
12	20
4	22
4	12
6	23
2	23
8	23
7	28
3	10
4	20
9	15
6	25
