7	30
7	24
3	16
11	18
4	29
4	16
3	12
1	17
2	27
6	20
11	19
1	13
5	23
3	28
9	30
9	14
9	21
7	18
1	15
5	13
5	23
6	28
3	19
5	30
11	27
6	12
7	27
1	13
10	12
12	27
11	17
1	16
11	30
8	19
12	12
5	25
8	22
10	13
12	30
9	23
4	16
11	17
12	10
11	11
3	27
12	28
8	27
2	24
5	27
12	14
7	13
4	18
4	29
8	25
11	17
9	13
1	15
11	23
4	23
4	20
3	19
1	12
11	22
6	20
12	15
2	29
5	29
4	26
10	13
10	18
4	13
9	26
8	24
8	27
8	12
8	26
3	10
6	17
4	26
5	29
8	22
10	22
7	20
7	23
8	15
4	24
9	27
9	19
10	15
2	30
5	24
8	12
4	21
2	14
3	30
7	28
4	27
12	21
5	23
3	12
6	27
6	22
3	15
11	11
2	30
5	28
7	15
6	24
8	11
12	29
5	24
9	18
1	13
1	12
8	16
8	26
7	22
3	12
4	10
11	30
12	21
8	27
4	12
5	25
8	23
5	22
8	20
8	22
8	28
2	30
10	14
5	11
2	12
6	29
6	11
11	17
9	17
5	23
4	21
7	25
4	15
6	15
7	16
9	13
10	15
6	15
6	27
5	19
2	20
4	28
6	23
8	19
12	23
7	10
12	11
12	18
6	30
3	22
3	30
1	17
7	24
1	30
8	28
3	26
12	24
8	16
10	17
10	13
4	12
7	24
4	19
1	22
4	12
3	29
9	24
5	30
3	28
2	12
2	17
11	29
7	13
2	12
6	19
11	25
6	17
1	29
4	22
1	29
8	23
7	15
12	21
6	10
11	28
8	18
7	26
12	21
3	22
12	24
10	23
10	21
