6	26
3	15
4	12
1	16
4	29
9	24
9	11
4	15
10	16
5	15
6	30
3	12
6	16
6	19
7	20
7	21
6	19
1	11
7	21
10	20
11	30
1	26
7	15
9	22
9	25
8	19
3	21
1	21
7	11
4	22
12	10
6	11
2	15
2	11
1	19
7	23
2	30
5	29
7	29
12	27
9	13
3	30
7	28
7	19
6	27
12	26
10	19
12	21
1	22
8	28
7	30
10	21
3	28
9	13
3	12
9	22
6	17
3	10
12	20
12	14
1	29
8	24
9	23
11	30
1	23
11	21
12	16
4	13
11	20
9	10
9	17
4	22
7	24
10	15
12	22
11	13
1	29
11	17
11	22
7	27
7	20
3	22
1	12
1	21
1	28
5	20
5	24
10	30
4	14
5	23
8	12
4	24
6	29
6	11
7	13
6	21
3	23
7	19
6	11
4	16
2	19
2	15
10	13
4	28
11	12
5	19
12	27
4	12
10	23
3	19
5	30
8	30
6	27
5	14
2	10
9	11
12	30
3	16
6	12
2	25
2	21
11	12
5	16
10	26
1	24
12	18
6	11
7	29
5	10
1	30
5	14
1	16
9	25
1	15
9	10
11	16
4	23
5	11
9	26
3	29
7	28
10	18
7	23
4	27
3	22
11	14
1	27
12	13
1	14
11	16
5	21
6	24
11	12
12	12
5	26
11	23
6	19
2	30
11	26
8	20
10	17
7	24
8	21
6	17
2	25
5	24
5	13
4	17
12	24
6	28
10	17
2	25
5	26
3	11
2	11
8	19
7	15
10	11
6	26
4	15
5	23
7	17
5	19
10	29
5	16
7	10
12	19
1	28
8	18
11	19
2	21
11	25
9	18
6	16
7	27
3	29
10	29
3	11
6	14
7	22
