1	24
3	28
11	15
10	12
2	20
5	26
7	29
11	24
6	30
10	14
1	21
8	25
12	27
8	25
11	23
1	27
7	29
9	13
1	16
5	12
5	19
7	11
3	23
6	21
8	22
5	12
5	23
9	22
9	17
6	24
4	15
6	16
1	12
2	14
6	10
3	18
2	12
8	26
8	11
2	22
12	21
10	20
9	30
3	24
12	14
1	28
6	15
2	21
12	19
2	28
4	25
12	25
12	23
9	10
1	28
1	26
5	27
3	12
11	28
1	14
7	26
10	22
1	27
9	23
5	28
8	21
3	12
11	27
2	18
4	24
7	21
11	13
4	19
9	13
4	24
4	19
12	26
1	29
4	16
5	20
9	28
12	17
3	11
1	21
6	23
10	24
1	26
12	10
12	25
7	13
4	18
6	16
6	19
10	29
3	12
11	12
4	26
12	20
10	10
4	10
7	30
1	28
5	25
5	27
10	18
1	19
2	15
10	15
9	16
2	25
8	12
7	24
7	22
8	14
3	24
12	23
11	20
10	25
6	22
12	22
4	14
12	24
5	16
9	30
1	11
5	25
1	25
2	23
12	14
11	10
3	17
12	30
3	12
6	10
2	19
8	17
1	27
8	19
9	12
11	30
7	26
10	20
3	20
9	23
6	17
1	24
2	14
1	20
7	11
8	10
2	22
10	23
10	16
11	14
12	17
8	17
10	21
4	30
12	28
12	30
8	20
2	12
6	18
1	12
11	19
8	16
2	10
2	11
1	25
4	15
10	28
9	21
2	10
4	10
6	25
10	28
3	23
12	18
5	22
6	30
1	12
11	11
3	15
4	20
2	12
2	12
6	21
7	18
11	19
1	15
2	13
9	24
1	29
4	10
6	22
7	28
11	25
10	27
7	17
10	21
