6	10
7	28
12	11
4	13
7	28
10	16
12	29
11	19
5	17
10	17
7	17
9	12
11	26
11	15
8	20
2	24
2	26
11	16
11	29
10	22
6	21
7	28
7	19
3	28
9	16
11	21
2	26
11	16
7	30
10	27
7	23
6	20
9	20
12	16
3	13
1	27
10	29
10	12
12	18
7	12
8	15
12	24
9	16
11	11
11	29
10	13
2	30
3	10
4	18
6	26
6	17
2	28
8	18
12	30
8	15
10	22
5	27
6	25
12	13
5	20
1	15
10	26
12	29
8	27
6	21
3	21
10	25
9	10
7	29
1	14
4	17
5	15
1	16
12	26
10	10
12	19
3	20
7	10
10	12
9	17
11	21
8	12
3	27
4	29
10	11
6	26
1	19
9	16
8	19
12	14
3	20
9	27
5	19
2	30
11	14
9	26
12	12
9	24
10	19
9	28
2	15
3	26
6	18
3	22
4	16
8	11
12	16
7	11
11	30
8	11
4	19
2	26
10	24
9	23
11	14
3	30
2	24
1	24
5	23
8	12
5	26
7	22
2	21
2	17
4	21
9	28
7	12
9	12
8	19
8	14
2	25
12	28
7	29
12	30
6	16
4	12
6	26
2	14
4	14
9	27
9	14
7	23
3	22
8	19
5	20
6	26
9	10
4	11
4	28
2	18
6	30
3	25
8	17
10	20
12	29
3	25
8	21
1	14
12	25
5	29
5	10
3	30
1	25
4	29
8	29
6	22
10	22
6	14
11	25
5	27
8	27
8	13
7	20
9	18
3	28
1	17
4	27
11	23
9	20
5	19
2	29
12	11
1	22
4	10
11	21
10	15
7	27
5	10
8	17
12	18
2	14
3	28
3	27
7	16
5	13
11	21
5	21
2	18
6	13
11	30
