4	26
10	20
4	14
8	28
12	23
12	10
5	20
7	29
7	19
11	23
9	21
6	23
9	25
9	11
8	21
4	29
2	11
5	28
11	23
5	24
12	10
3	16
8	29
2	28
12	18
5	10
6	11
6	26
11	13
9	25
8	12
9	23
1	11
1	14
8	10
7	15
10	27
3	15
10	27
4	28
8	13
4	25
8	10
4	28
5	19
1	14
4	19
3	11
2	19
2	29
10	10
6	16
8	15
7	20
6	19
9	14
8	12
8	27
1	15
1	19
7	24
1	11
6	27
4	15
6	28
3	21
7	21
1	13
6	14
9	27
9	18
8	23
1	19
5	26
8	21
12	30
5	14
9	28
2	23
1	10
4	15
5	21
9	19
9	20
2	14
1	30
1	18
12	13
5	14
7	16
5	21
2	20
8	14
7	13
1	23
3	12
6	18
1	30
3	28
3	25
