10	26
9	28
12	10
12	16
1	26
2	19
7	29
11	23
12	16
8	18
11	30
6	25
1	19
11	12
2	10
6	19
2	13
7	21
1	30
9	18
5	26
4	30
6	24
6	16
3	17
9	10
9	16
1	29
5	17
7	11
6	24
8	30
11	12
3	21
12	26
9	17
2	22
4	22
4	28
8	22
5	22
4	23
10	30
10	15
2	21
2	16
6	21
2	12
2	21
3	12
3	28
12	20
11	17
8	14
2	28
11	13
4	28
8	12
3	12
8	10
10	13
9	15
3	12
3	24
10	10
11	12
11	19
11	22
10	11
1	21
10	18
6	17
1	26
5	19
3	19
3	12
7	29
11	13
10	11
4	12
10	30
8	25
5	21
8	18
9	12
9	13
6	15
11	14
9	22
5	19
2	27
3	13
3	24
6	15
9	22
5	15
11	24
10	27
12	10
3	14
