7	27
2	27
1	21
2	24
10	28
1	16
12	29
1	19
10	11
1	16
12	11
7	13
3	27
1	22
3	19
1	21
2	17
5	13
10	13
11	15
6	24
1	25
9	26
2	17
1	16
5	21
4	11
7	12
12	22
12	19
7	29
5	19
2	29
4	19
7	24
8	22
2	14
6	29
12	10
4	24
2	21
10	28
11	24
10	28
11	24
8	17
9	22
5	21
9	23
6	16
4	10
8	21
3	22
7	17
7	25
10	18
2	25
8	11
6	12
11	23
4	24
6	28
6	30
10	12
8	21
9	28
8	20
11	28
10	14
12	15
10	22
2	14
3	24
6	29
1	28
12	23
7	25
9	13
2	17
7	28
9	17
12	18
4	17
11	14
9	21
7	19
8	17
7	16
12	22
5	13
12	10
1	21
2	19
11	12
1	25
5	24
3	27
11	13
10	24
2	13
