7	28
3	30
11	14
10	15
5	26
10	23
1	17
11	24
8	18
8	18
3	21
7	29
7	29
3	22
4	28
4	21
9	30
2	10
9	10
11	20
12	18
5	25
8	21
10	26
2	23
7	30
3	21
11	15
2	11
4	19
6	29
9	16
1	10
11	17
7	29
6	26
11	16
12	27
6	30
12	18
11	12
11	17
8	23
9	10
5	30
5	29
12	24
10	18
4	19
9	12
5	30
6	30
4	13
11	11
4	17
7	27
3	17
10	27
5	26
5	12
1	15
12	15
11	26
7	12
1	29
1	22
6	11
8	25
4	11
1	27
3	11
11	21
7	26
5	28
4	29
5	21
1	30
12	21
1	21
12	11
12	20
9	13
9	15
11	13
6	16
7	13
8	30
8	28
6	15
10	25
1	14
4	16
11	11
6	29
3	24
11	11
6	18
2	29
6	18
4	19
