9	16
8	16
11	26
1	30
9	18
10	30
11	14
4	18
1	21
1	13
9	30
6	19
1	12
4	15
8	17
10	21
11	23
2	24
5	25
9	19
12	11
7	15
3	22
5	29
8	21
4	10
6	24
3	11
3	11
11	28
2	26
2	25
7	23
12	27
3	23
10	21
4	28
4	26
10	14
2	30
12	22
8	17
2	18
6	12
2	25
4	24
1	23
10	26
11	25
3	29
10	17
7	18
9	22
11	18
7	30
6	13
3	12
6	22
6	19
2	29
6	16
8	14
7	27
5	29
5	10
9	20
12	21
3	14
11	13
8	25
8	13
10	26
5	25
5	26
1	26
11	24
5	30
4	16
3	30
12	12
8	11
8	13
1	21
4	19
1	16
1	19
8	29
10	17
2	23
3	22
1	22
8	15
12	21
12	18
8	15
9	19
2	14
3	28
2	10
5	13
