2	28
12	24
5	10
2	15
7	22
3	18
5	17
11	25
6	19
2	11
7	29
10	23
1	12
5	20
11	15
7	10
12	16
12	18
7	19
6	19
4	22
12	26
1	15
5	14
12	21
10	20
5	11
11	16
9	19
1	19
4	25
5	18
3	22
1	18
7	22
11	16
6	11
2	18
10	23
2	25
11	15
11	18
5	30
2	20
10	20
9	15
11	20
11	28
11	13
9	11
7	18
9	21
1	21
7	15
6	12
5	24
5	10
3	29
3	30
3	27
10	15
10	25
5	21
6	11
8	28
4	17
11	11
5	19
11	13
5	21
12	26
1	14
3	26
10	25
7	22
6	29
11	24
11	11
2	16
1	25
10	10
12	10
11	10
11	28
9	17
7	30
6	20
2	19
5	15
11	12
8	21
10	17
9	19
9	19
9	13
5	30
7	20
4	29
10	23
10	25
