5	15
11	23
6	11
2	28
1	10
1	15
9	15
11	19
12	20
7	20
1	25
10	15
4	14
12	22
6	13
7	28
8	19
10	25
5	14
10	16
6	17
8	18
11	10
8	23
6	15
7	18
12	16
6	10
12	23
7	19
1	10
11	26
5	12
10	11
9	18
12	18
2	14
3	28
2	22
4	17
6	27
6	14
8	11
7	29
7	19
3	19
4	28
7	13
8	27
4	26
6	27
2	16
1	21
1	30
11	22
2	16
5	30
11	27
11	15
11	30
12	13
1	15
7	22
9	11
2	16
6	30
10	28
1	23
1	26
10	23
1	20
11	28
2	22
9	20
5	17
2	26
11	12
7	13
3	12
9	24
6	14
12	20
3	15
10	13
3	27
7	19
7	20
1	29
5	25
10	10
12	22
9	22
7	19
11	19
12	28
8	20
10	18
12	20
10	11
10	15
