3	20
8	25
10	21
1	27
10	11
6	17
10	28
5	26
12	13
10	20
3	30
5	14
9	19
6	26
9	29
9	13
3	18
2	11
4	23
7	30
1	15
12	21
2	10
6	12
2	16
1	27
2	23
7	25
3	21
1	26
4	15
6	17
1	30
1	14
5	25
6	13
1	30
12	23
6	15
10	27
8	16
1	10
11	15
11	12
2	24
3	14
7	14
5	26
6	18
9	13
5	30
9	27
5	12
5	29
9	27
12	18
10	22
2	21
3	20
6	21
11	12
4	11
9	21
10	12
4	29
6	12
11	30
11	21
10	29
2	17
3	19
1	18
9	27
5	26
9	22
7	27
2	11
11	25
3	14
3	28
7	17
9	24
8	13
9	26
3	25
8	13
9	12
3	14
5	14
1	15
11	30
5	21
5	26
3	11
4	12
8	12
3	16
1	14
12	22
12	27
