11	26
2	30
11	22
4	29
4	22
12	18
7	16
2	29
12	11
7	12
1	18
11	19
5	14
12	23
5	25
2	28
12	29
9	27
7	25
1	27
4	25
11	21
3	27
12	17
12	10
7	22
4	12
8	29
4	23
12	13
6	11
12	24
1	20
2	19
3	11
9	19
11	22
11	26
9	26
10	25
12	15
12	14
2	16
11	29
8	19
8	23
2	11
7	25
10	16
11	10
7	26
3	16
4	15
6	29
11	26
2	14
12	10
4	30
12	16
3	28
12	18
4	16
10	17
6	15
1	22
9	30
4	15
3	15
12	20
10	13
7	17
9	19
6	11
8	24
5	22
10	10
6	11
12	15
2	16
2	12
3	21
4	10
9	18
6	15
11	28
4	19
3	25
11	23
4	11
12	22
7	26
6	11
3	26
9	24
5	23
7	25
2	18
5	17
1	26
12	11
