9	16
12	18
8	20
7	13
6	26
11	13
4	15
9	27
11	10
5	28
3	14
10	27
9	21
2	25
1	24
3	11
8	14
12	15
11	29
2	10
12	23
1	28
8	16
7	23
10	28
9	16
2	20
5	22
6	17
5	26
6	30
4	30
10	22
6	29
6	20
5	12
8	28
9	29
11	25
9	16
4	16
1	15
10	23
7	24
5	18
4	21
6	12
5	11
1	12
4	17
10	22
11	23
3	28
3	21
7	21
7	15
2	29
9	18
7	16
9	13
11	25
3	18
10	21
10	20
4	22
3	29
2	26
4	10
8	26
8	29
5	15
11	22
5	25
9	10
10	13
10	14
10	30
1	12
10	30
4	18
6	14
4	30
3	25
9	17
3	13
7	25
4	22
6	14
3	26
11	10
1	12
2	12
5	23
10	23
4	21
6	13
2	25
12	28
5	26
7	22
