3	23
5	28
10	15
8	28
7	21
4	15
10	24
9	17
10	19
10	16
10	18
12	11
4	30
6	18
2	19
3	15
8	26
11	30
2	15
3	15
8	11
12	21
4	24
12	21
3	29
1	20
3	23
12	16
12	23
11	16
5	26
1	10
1	20
9	25
2	17
3	15
7	20
6	11
10	18
9	10
10	16
9	13
5	11
2	10
1	13
7	28
3	22
1	22
10	18
5	28
3	11
1	26
3	21
9	27
12	29
2	13
12	19
6	19
4	10
8	25
12	25
3	21
9	26
4	18
3	11
9	28
7	12
7	13
9	25
2	22
8	14
8	17
4	17
11	25
5	11
3	14
4	19
6	29
11	10
1	10
8	12
4	25
9	16
4	10
8	23
3	11
6	26
3	25
8	13
12	10
3	27
4	20
2	17
8	29
8	12
8	20
6	10
7	21
12	17
4	20
