7	25
8	29
12	24
5	30
8	14
10	19
3	25
10	15
5	21
2	10
7	21
6	25
4	29
11	17
7	24
12	16
11	15
2	29
7	26
8	28
5	29
4	17
2	17
2	14
9	15
8	22
7	30
12	22
1	29
9	20
11	18
7	21
12	10
12	21
9	13
3	13
6	14
8	10
5	25
5	15
3	15
4	22
10	12
4	12
1	25
5	26
8	22
3	16
5	29
11	15
1	24
3	12
5	16
7	15
6	28
6	21
8	27
10	15
5	24
7	19
7	26
5	11
5	19
11	23
6	13
7	23
2	16
1	19
6	19
8	10
8	16
3	18
3	15
8	24
3	17
8	18
12	18
7	16
5	15
4	12
9	30
6	25
1	28
3	18
4	26
10	27
4	20
9	24
5	14
11	26
2	12
10	28
2	15
2	23
3	20
1	18
7	30
7	24
5	17
7	17
