6	28
9	10
6	30
12	12
12	30
5	14
9	19
8	17
11	20
1	21
9	26
4	21
1	19
2	13
9	16
11	25
8	20
11	19
8	28
5	10
1	15
12	27
7	17
11	22
8	16
10	21
10	15
8	15
1	23
12	24
2	25
11	10
2	13
7	25
4	28
7	30
4	18
12	16
2	26
12	27
7	21
7	17
10	25
12	15
2	18
8	14
4	11
1	12
1	15
4	16
8	11
1	20
1	21
10	26
1	28
2	10
7	29
5	20
10	28
6	27
3	18
12	30
6	22
10	23
3	25
12	15
3	23
10	20
12	14
10	23
8	10
3	12
6	11
9	13
3	23
1	17
5	13
7	23
12	28
9	23
7	26
3	14
10	22
4	14
5	22
11	16
5	16
3	26
5	21
3	23
7	21
5	28
5	13
5	25
9	21
7	10
6	22
1	28
3	12
11	30
