2	20
12	21
3	30
8	29
7	10
11	16
5	28
2	28
7	13
11	20
8	26
9	27
11	13
12	10
3	22
6	20
12	17
1	14
12	26
7	10
4	14
11	26
3	25
6	14
10	13
9	30
6	17
8	15
2	29
8	21
2	11
1	12
1	19
6	11
1	11
11	24
1	28
10	25
1	24
9	20
4	23
4	22
4	28
11	27
11	10
6	13
6	21
7	30
4	25
6	30
8	29
11	11
2	30
1	18
11	30
2	25
8	23
6	22
2	28
9	11
5	24
8	30
12	17
12	23
4	29
2	15
7	14
4	15
5	10
3	12
8	15
2	12
4	13
1	28
1	20
2	14
9	28
10	10
9	14
4	22
8	27
1	19
1	25
3	10
10	18
1	17
5	10
9	21
10	22
7	20
4	22
5	19
4	15
8	13
3	18
7	10
1	16
2	13
3	25
4	30
